time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
23.946135	4	285.327	1493.903	2604.593	3369.282	--undefined--
23.951135	4	282.981	1512.605	2612.787	3365.372	--undefined--
23.956135	4	281.441	1536.169	2611.451	3361.248	--undefined--
23.961135	4	281.146	1462.132	2610.335	3387.802	--undefined--
23.966135	4	282.070	1345.647	2623.370	3334.642	--undefined--
23.971135	4	281.318	1349.566	2615.978	3244.184	--undefined--
23.976135	4	282.488	1463.371	2615.634	3308.078	--undefined--
23.981135	4	276.514	1448.019	2604.619	3471.347	--undefined--
23.986135	4	279.735	1351.027	2559.083	3449.964	--undefined--
23.991135	4	279.757	1333.396	2558.778	3460.082	--undefined--
23.996135	4	277.821	1299.520	2583.282	3349.248	--undefined--
24.001135	4	279.541	1291.618	2593.768	3468.731	--undefined--
24.006135	4	363.425	1153.272	2636.636	3628.842	--undefined--
24.011135	4	634.804	1165.391	2550.116	3208.264	--undefined--
24.016135	4	628.308	1182.195	2389.272	3123.599	--undefined--
24.021135	4	633.020	1187.230	2346.497	3110.017	--undefined--
24.026135	4	665.485	1204.400	2339.263	3100.576	--undefined--
24.031135	5	704.438	1219.750	2345.384	3086.255	4900.230
24.036135	5	733.884	1243.013	2372.729	3085.256	4920.764
24.041135	5	757.614	1271.594	2433.591	3128.264	4862.330
24.046135	5	772.488	1281.895	2441.925	3211.310	4800.926
24.051135	4	793.324	1291.098	2433.597	3446.332	--undefined--
24.056135	4	826.756	1302.786	2427.799	3740.178	--undefined--
24.061135	4	836.702	1320.602	2423.203	3964.754	--undefined--
24.066135	4	841.790	1334.524	2420.884	4050.761	--undefined--
24.071135	4	854.131	1348.480	2422.646	4129.708	--undefined--
24.076135	4	862.717	1353.561	2400.214	4092.718	--undefined--
24.081135	4	873.756	1359.103	2380.466	4068.381	--undefined--
24.086135	4	900.356	1365.855	2388.337	4088.883	--undefined--
24.091135	4	916.151	1381.703	2396.627	4087.483	--undefined--
24.096135	4	922.304	1386.147	2393.383	4058.368	--undefined--
24.101135	4	909.407	1374.915	2371.645	3977.555	--undefined--
24.106135	4	910.088	1372.991	2366.124	3965.776	--undefined--
24.111135	4	913.870	1365.960	2357.101	3975.569	--undefined--
24.116135	4	911.920	1354.171	2350.706	3955.075	--undefined--
24.121135	4	906.413	1335.321	2357.662	3936.718	--undefined--
24.126135	4	865.868	1319.324	2341.301	3913.459	--undefined--
24.131135	4	800.272	1297.412	2340.682	3893.766	--undefined--
24.136135	4	724.174	1279.263	2344.594	3855.113	--undefined--
24.141135	4	722.128	1252.296	2366.575	3870.631	--undefined--
24.146135	4	706.683	1226.114	2414.987	3983.070	--undefined--
24.151135	4	658.438	1213.202	2472.771	4192.171	--undefined--
24.156135	5	490.287	1217.677	2483.543	3371.089	4701.976
24.161135	5	323.259	1218.640	2497.181	2743.323	4667.950
24.166135	5	213.851	1227.357	2498.782	2510.866	4685.713
24.171135	4	155.005	1235.149	2519.688	4721.841	--undefined--
24.176135	5	173.293	1219.707	2532.539	2685.299	4649.600
24.181135	5	154.061	1169.719	2428.775	2546.040	4564.247
24.186135	5	246.081	1152.873	2549.741	2659.517	4599.323
24.191135	5	289.126	1228.461	2558.043	2850.133	4614.659
24.196135	5	300.960	1297.441	2562.382	2703.057	4586.798
24.201135	5	310.976	1252.440	2580.015	2753.894	4587.879
24.206135	5	320.993	1219.091	2582.010	2836.716	4574.108
24.211135	5	322.914	1221.003	2599.935	2896.849	4611.625
24.216135	5	320.678	1224.247	2617.133	2965.729	4859.717
24.221135	4	315.198	1244.086	2632.341	3167.634	--undefined--
24.226135	4	305.886	1244.054	2644.555	3337.516	--undefined--
24.231135	4	302.323	1281.784	2658.435	3379.849	--undefined--
24.236135	4	296.810	1298.342	2658.879	3303.077	--undefined--
24.241135	4	297.528	1269.226	2650.457	3247.766	--undefined--
24.246135	4	296.737	1254.606	2670.771	3277.172	--undefined--
24.251135	4	294.097	1231.739	2711.725	3373.366	--undefined--
24.256135	4	290.120	1245.206	2708.855	3374.912	--undefined--
24.261135	4	289.509	1244.878	2701.843	3368.118	--undefined--
24.266135	4	289.020	1284.071	2698.346	3369.342	--undefined--
24.271135	4	287.765	1293.087	2706.730	3339.204	--undefined--
24.276135	4	289.062	1277.939	2735.109	3370.609	--undefined--
24.281135	4	289.090	1243.072	2741.967	3388.628	--undefined--
24.286135	4	290.864	1239.297	2744.850	3309.971	--undefined--
24.291135	4	295.957	1241.654	2761.575	3282.681	--undefined--
24.296135	4	298.362	1236.510	2737.134	3276.452	--undefined--
24.301135	4	304.043	1149.235	2714.579	3200.327	--undefined--
24.306135	4	302.393	1091.655	2707.749	3113.706	--undefined--
24.311135	4	302.991	1092.071	2713.726	3049.671	--undefined--
24.316135	4	303.667	1149.092	2710.010	3007.322	--undefined--
24.321135	4	298.398	1182.576	2708.044	2975.795	--undefined--
24.326135	4	295.914	1184.804	2729.914	3084.024	--undefined--
24.331135	4	295.617	1173.152	2692.549	3130.672	--undefined--
24.336135	4	296.213	1148.977	2630.781	3070.273	--undefined--
24.341135	4	292.468	1210.353	2624.107	3055.269	--undefined--
24.346135	4	290.241	1233.571	2639.258	3035.358	--undefined--
24.351135	4	288.834	1217.042	2694.607	2994.645	--undefined--
24.356135	4	289.595	1190.022	2725.884	3010.554	--undefined--
24.361135	4	290.765	1192.072	2724.128	3039.661	--undefined--
24.366135	4	286.738	1180.210	2701.158	3040.403	--undefined--
24.371135	4	293.528	1140.026	2681.178	3028.839	--undefined--
24.376135	4	307.617	1145.894	2700.334	3020.266	--undefined--
24.381135	4	306.597	1162.465	2707.589	2970.719	--undefined--
24.386135	4	306.628	1149.286	2707.814	2927.479	--undefined--
24.391135	4	309.378	1122.430	2722.336	2970.468	--undefined--
24.396135	4	303.657	1237.297	2714.426	3001.234	--undefined--
24.401135	4	290.358	1297.919	2677.913	2949.907	--undefined--
24.406135	4	279.916	1241.854	2640.268	2921.419	--undefined--
24.411135	4	274.978	1195.514	2612.975	2916.654	--undefined--
24.416135	4	281.633	1173.328	2614.455	2993.181	--undefined--
24.421135	4	290.630	1978.542	2605.410	3126.625	--undefined--
24.426135	4	283.332	1160.942	2584.367	3338.073	--undefined--
24.431135	4	289.783	1251.181	2579.955	3793.408	--undefined--
24.436135	4	303.187	1273.655	2626.923	3786.944	--undefined--
24.441135	4	309.807	1395.698	2662.743	3760.351	--undefined--
24.446135	5	337.215	1602.147	2644.321	3321.658	4324.583
24.451135	5	394.588	1715.402	2629.593	3320.557	4249.470
24.456135	5	441.315	1943.360	2695.898	3501.677	4199.926
24.461135	4	544.214	2172.394	2820.862	4044.719	--undefined--
24.466135	4	636.550	2172.092	2786.722	3916.472	--undefined--
24.471135	4	591.477	1836.335	2727.078	3737.715	--undefined--
24.476135	4	553.210	1688.997	2723.767	3617.309	--undefined--
24.481135	4	614.289	1581.729	2500.654	3272.924	--undefined--
24.486135	5	662.308	1530.275	2209.968	3196.368	4928.447
24.491135	4	715.834	1480.495	2175.523	3202.519	--undefined--
24.496135	5	734.242	1455.533	2175.154	3184.576	4902.767
24.501135	4	736.101	1409.630	2145.500	3080.127	--undefined--
24.506135	4	744.981	1393.052	2129.605	3030.222	--undefined--
24.511135	4	734.213	1401.453	2132.953	3046.109	--undefined--
24.516135	4	728.394	1403.463	2133.426	3059.527	--undefined--
24.521135	4	716.590	1395.160	2117.629	3047.771	--undefined--
24.526135	4	699.801	1388.282	2101.217	3016.715	--undefined--
24.531135	4	680.796	1375.109	2107.370	3065.224	--undefined--
24.536135	4	628.409	1345.800	2103.371	3117.807	--undefined--
24.541135	4	579.189	1320.927	2127.736	3140.657	--undefined--
24.546135	4	486.053	1266.296	2219.042	2902.218	--undefined--
24.551135	4	395.185	1266.139	2329.755	2606.799	--undefined--
24.556135	4	350.011	1274.834	2425.423	2735.254	--undefined--
24.561135	4	335.012	1318.494	2469.205	2776.422	--undefined--
24.566135	5	328.127	1363.237	2512.040	2882.642	4873.447
24.571135	5	339.651	1316.847	2542.492	2996.895	4854.859
24.576135	5	333.587	1317.399	2562.992	3055.447	4736.615
24.581135	4	340.210	1319.693	2576.704	3119.620	--undefined--
24.586135	4	334.066	1355.865	2593.801	3113.901	--undefined--
24.591135	4	331.472	1364.994	2606.712	3013.590	--undefined--
24.596135	4	317.393	1364.999	2607.074	3084.493	--undefined--
24.601135	4	314.005	1362.873	2599.186	3162.393	--undefined--
24.606135	4	312.171	1330.500	2608.716	3158.593	--undefined--
24.611135	4	311.102	1304.676	2615.332	3141.325	--undefined--
24.616135	5	311.262	1340.730	2607.841	3114.462	4867.101
24.621135	5	311.089	1349.268	2599.929	3099.110	4743.510
24.626135	5	319.125	1342.041	2590.885	3041.185	4629.203
24.631135	5	319.591	1312.064	2596.764	3182.002	4567.407
24.636135	4	334.684	1294.946	2602.196	3798.813	--undefined--
24.641135	4	346.724	1336.971	2604.432	3755.753	--undefined--
24.646135	4	351.184	1318.067	2606.979	3737.211	--undefined--
24.651135	5	346.933	1270.337	2591.067	3679.168	4067.086
24.656135	5	345.536	1200.344	2567.915	3571.820	3992.843
24.661135	5	350.992	1145.000	2567.457	3614.898	4030.372
24.666135	5	355.686	1106.679	2565.658	3625.612	3957.816
24.671135	5	353.837	1087.030	2558.256	3584.668	3891.625
24.676135	5	358.783	1058.257	2542.626	3358.396	3884.561
24.681135	5	361.884	1029.391	2549.295	3313.835	3884.428
24.686135	5	386.310	1006.092	2532.814	3329.795	3919.719
24.691135	5	414.319	997.198	2523.039	3332.315	3931.912
24.696135	5	442.648	986.614	2515.306	3316.591	3929.957
24.701135	5	472.105	989.913	2538.175	3331.238	3986.001
24.706135	5	478.363	975.946	2565.192	3348.060	3990.721
24.711135	5	453.028	972.818	2570.475	3727.571	3778.347
24.716135	5	437.825	976.088	2558.436	3564.393	4200.110
24.721135	4	648.141	2054.318	2691.613	3530.222	--undefined--
24.726135	4	390.432	1990.181	2654.968	3432.683	--undefined--
24.731135	5	384.016	1987.718	2609.903	3349.559	4502.912
24.736135	5	392.286	1989.858	2558.111	3306.224	4599.584
24.741135	5	403.142	1991.555	2526.481	3298.260	4637.793
24.746135	5	410.110	1988.851	2511.553	3305.285	4621.615
24.751135	5	408.354	1983.059	2478.634	3315.104	4566.934
24.756135	5	404.985	1978.271	2428.817	3309.666	4549.029
24.761135	5	398.190	1990.627	2396.937	3305.243	4577.562
24.766135	5	387.569	2085.471	2371.823	3329.608	4640.383
24.771135	5	372.835	2130.010	2316.499	3348.741	4689.453
24.776135	4	355.797	2064.963	2322.801	3353.569	--undefined--
24.781135	4	341.250	1991.048	2358.089	3369.719	--undefined--
24.786135	4	324.710	1843.398	2357.487	3362.035	--undefined--
24.791135	4	295.200	1861.953	2363.727	3372.017	--undefined--
24.796135	4	281.655	2023.664	2434.283	3485.693	--undefined--
24.801135	4	282.508	2019.117	2489.979	3531.445	--undefined--
24.806135	4	282.847	1981.682	2513.864	3517.001	--undefined--
24.811135	4	280.506	1889.614	2528.570	3480.306	--undefined--
24.816135	4	277.424	1672.930	2514.613	3411.962	--undefined--
24.821135	4	281.801	1640.418	2513.095	3354.469	--undefined--
24.826135	4	288.682	1902.189	2514.879	3402.378	--undefined--
24.831135	4	286.914	1775.153	2527.771	3478.547	--undefined--
24.836135	4	283.204	2032.456	2539.903	3544.656	--undefined--
24.841135	4	278.373	2075.767	2558.475	3538.813	--undefined--
24.846135	4	279.696	2041.705	2568.533	3514.232	--undefined--
24.851135	4	285.550	2062.395	2563.719	3493.824	--undefined--
24.856135	4	284.932	1944.557	2559.885	3490.385	--undefined--
24.861135	4	287.362	1503.393	2554.517	3426.650	--undefined--
24.866135	4	292.364	1356.795	2549.682	3432.911	--undefined--
24.871135	4	283.132	1206.732	2567.224	3396.018	--undefined--
24.876135	4	307.989	1222.444	2560.905	3329.597	--undefined--
24.881135	5	336.736	1116.563	2550.488	3209.787	4726.034
24.886135	5	339.834	1067.531	2549.897	3079.770	4479.555
24.891135	5	331.555	1032.004	2530.472	3075.981	4479.851
24.896135	5	323.001	1057.940	2514.999	3028.862	4555.257
24.901135	5	315.902	1021.505	2535.530	2947.757	4556.887
24.906135	5	314.246	1195.519	2544.681	3174.995	4402.855
24.911135	5	302.640	1183.592	2550.449	3050.414	4298.695
24.916135	5	311.711	1216.265	2555.079	3007.158	4277.295
24.921135	4	362.304	1826.109	2560.404	4195.941	--undefined--
24.926135	4	369.703	1689.888	2562.285	4132.580	--undefined--
24.931135	5	355.757	1026.166	2552.643	3361.527	4154.296
24.936135	5	373.396	997.174	2537.410	3325.828	4159.698
24.941135	5	410.956	1022.763	2515.133	3318.437	4159.863
24.946135	5	442.182	1054.665	2562.611	3318.446	4075.564
24.951135	5	466.319	1066.939	2627.788	3320.167	4041.487
24.956135	5	477.648	1086.695	2649.921	3302.555	4019.475
24.961135	5	494.534	1118.320	2627.776	3282.254	3971.297
24.966135	5	514.876	1149.638	2636.586	3269.333	3932.271
24.971135	5	546.585	1177.534	2619.134	3295.687	3937.233
24.976135	5	566.419	1189.479	2603.187	3315.018	3974.447
24.981135	5	581.661	1198.317	2558.009	3366.974	4035.895
24.986135	5	594.231	1208.990	2550.164	3375.679	4111.181
24.991135	5	607.178	1225.868	2559.036	3333.094	4202.356
24.996135	5	613.817	1242.921	2576.258	3320.443	4341.980
25.001135	5	624.326	1257.325	2584.650	3313.585	4630.313
25.006135	5	628.816	1268.852	2576.786	3334.313	4623.607
25.011135	5	634.610	1278.515	2570.035	3323.088	4915.587
25.016135	4	639.147	1283.564	2561.752	3265.900	--undefined--
25.021135	4	655.631	1297.327	2556.405	3273.443	--undefined--
25.026135	4	673.782	1307.549	2549.755	3276.067	--undefined--
25.031135	4	678.459	1317.946	2530.127	3267.757	--undefined--
25.036135	4	681.440	1327.438	2517.976	3260.452	--undefined--
25.041135	4	678.700	1336.260	2516.116	3277.386	--undefined--
25.046135	4	678.352	1343.855	2518.373	3278.825	--undefined--
25.051135	4	678.768	1350.131	2521.855	3271.434	--undefined--
25.056135	4	672.241	1357.548	2519.358	3267.660	--undefined--
25.061135	4	672.104	1363.469	2504.955	3259.220	--undefined--
25.066135	4	672.468	1374.501	2497.096	3259.498	--undefined--
25.071135	4	676.922	1376.546	2487.093	3247.704	--undefined--
25.076135	4	685.923	1375.043	2468.227	3215.347	--undefined--
25.081135	4	704.731	1378.527	2479.510	3222.212	--undefined--
25.086135	4	707.964	1377.282	2470.119	3216.346	--undefined--
25.091135	4	698.432	1380.647	2445.150	3208.723	--undefined--
25.096135	4	700.025	1375.779	2453.515	3233.154	--undefined--
25.101135	4	698.557	1366.825	2458.199	3237.551	--undefined--
25.106135	4	685.463	1364.694	2452.170	3231.297	--undefined--
25.111135	4	677.094	1359.923	2455.374	3238.929	--undefined--
25.116135	4	666.115	1354.551	2458.537	3252.944	--undefined--
25.121135	4	660.445	1361.349	2460.218	3248.593	--undefined--
25.126135	4	654.378	1366.382	2455.132	3247.029	--undefined--
25.131135	4	644.406	1376.392	2458.724	3257.122	--undefined--
25.136135	4	654.152	1380.012	2459.597	3248.170	--undefined--
25.141135	4	674.091	1381.494	2457.212	3243.821	--undefined--
25.146135	4	689.150	1387.878	2457.711	3240.768	--undefined--
25.151135	4	695.865	1384.113	2447.833	3223.826	--undefined--
25.156135	4	697.170	1386.229	2452.625	3201.565	--undefined--
25.161135	4	707.409	1387.816	2463.004	3203.822	--undefined--
25.166135	4	716.285	1390.865	2465.312	3202.759	--undefined--
25.171135	4	719.869	1390.071	2463.130	3209.182	--undefined--
25.176135	4	721.942	1393.689	2465.515	3216.284	--undefined--
25.181135	4	716.364	1403.332	2462.543	3222.305	--undefined--
25.186135	4	710.551	1404.125	2460.168	3230.215	--undefined--
25.191135	4	705.567	1397.529	2455.323	3216.893	--undefined--
25.196135	4	700.173	1394.240	2451.873	3185.568	--undefined--
25.201135	4	693.461	1392.878	2455.870	3204.993	--undefined--
25.206135	4	690.421	1395.484	2452.813	3214.492	--undefined--
25.211135	4	689.003	1399.803	2446.230	3213.944	--undefined--
25.216135	4	691.007	1406.585	2450.021	3212.139	--undefined--
25.221135	4	689.225	1409.021	2455.665	3212.685	--undefined--
25.226135	4	680.559	1399.483	2461.176	3228.226	--undefined--
25.231135	4	672.683	1395.023	2451.221	3234.585	--undefined--
25.236135	4	674.370	1390.155	2445.473	3237.543	--undefined--
25.241135	4	679.442	1387.381	2462.407	3243.891	--undefined--
25.246135	4	686.030	1387.581	2468.966	3225.704	--undefined--
25.251135	4	686.339	1391.427	2461.714	3207.834	--undefined--
25.256135	4	688.870	1407.038	2469.670	3218.350	--undefined--
25.261135	4	689.157	1413.531	2468.907	3221.735	--undefined--
25.266135	4	687.035	1410.748	2453.581	3167.006	--undefined--
25.271135	4	692.701	1418.937	2448.438	3220.242	--undefined--
25.276135	4	693.060	1434.876	2451.814	3244.188	--undefined--
25.281135	4	694.575	1442.125	2461.862	3248.130	--undefined--
25.286135	4	692.639	1438.240	2462.562	3253.281	--undefined--
25.291135	4	684.327	1432.950	2458.234	3253.403	--undefined--
25.296135	4	671.316	1424.462	2453.550	3259.384	--undefined--
25.301135	4	660.168	1421.512	2454.547	3257.771	--undefined--
25.306135	4	651.560	1424.714	2468.041	3260.764	--undefined--
25.311135	4	641.990	1433.149	2479.908	3274.143	--undefined--
25.316135	4	634.119	1441.289	2481.555	3272.948	--undefined--
25.321135	4	629.749	1456.539	2480.885	3265.470	--undefined--
25.326135	4	623.563	1461.436	2476.582	3256.827	--undefined--
25.331135	4	615.744	1457.520	2473.910	3248.586	--undefined--
25.336135	4	613.341	1453.921	2480.554	3258.416	--undefined--
25.341135	4	616.447	1456.515	2475.553	3281.035	--undefined--
25.346135	4	618.050	1461.812	2466.053	3300.047	--undefined--
25.351135	4	619.735	1468.485	2466.559	3263.391	--undefined--
25.356135	4	621.552	1473.060	2469.641	3228.212	--undefined--
25.361135	4	623.013	1477.256	2481.265	3222.200	--undefined--
25.366135	4	625.583	1476.345	2488.748	3276.051	--undefined--
25.371135	4	628.667	1475.848	2490.365	3279.979	--undefined--
25.376135	4	628.540	1481.434	2491.185	3244.351	--undefined--
25.381135	4	629.560	1481.102	2491.097	3282.132	--undefined--
25.386135	4	628.404	1483.818	2484.222	3295.214	--undefined--
25.391135	4	622.975	1488.673	2483.126	3283.098	--undefined--
25.396135	4	620.392	1492.554	2479.523	3266.094	--undefined--
25.401135	4	615.772	1495.528	2479.274	3253.038	--undefined--
25.406135	4	612.941	1496.192	2484.097	3261.293	--undefined--
25.411135	4	608.980	1495.533	2482.747	3272.733	--undefined--
25.416135	4	601.418	1494.715	2484.439	3280.888	--undefined--
25.421135	4	600.296	1496.198	2488.296	3282.361	--undefined--
25.426135	4	598.423	1501.292	2495.840	3268.856	--undefined--
25.431135	4	587.293	1504.695	2495.871	3257.257	--undefined--
25.436135	4	574.187	1501.620	2483.572	3261.270	--undefined--
25.441135	4	557.704	1501.715	2467.654	3246.110	--undefined--
25.446135	4	545.681	1499.060	2465.089	3258.882	--undefined--
25.451135	4	539.744	1497.369	2457.226	3261.857	--undefined--
25.456135	4	534.189	1494.844	2424.884	3265.451	--undefined--
25.461135	4	538.870	1490.402	2422.978	3277.666	--undefined--
25.466135	4	541.150	1484.926	2428.030	3287.009	--undefined--
25.471135	4	533.115	1484.716	2406.789	3244.489	--undefined--
25.476135	4	525.587	1486.285	2292.360	3189.156	--undefined--
25.481135	4	513.838	1454.882	2268.667	3183.458	--undefined--
25.486135	4	508.226	1463.020	2366.793	3210.197	--undefined--
25.491135	4	502.007	1476.708	2512.797	3291.067	--undefined--
25.496135	4	487.803	1463.286	2536.104	3252.320	--undefined--
25.501135	5	480.665	1456.156	2526.281	3060.204	4843.031
25.506135	5	463.515	1446.920	2484.187	2990.366	4618.193
25.511135	5	458.968	1428.635	2572.354	3087.589	4698.477
25.516135	4	439.828	1423.824	2583.774	3278.709	--undefined--
25.521135	4	400.250	1419.297	2606.923	3491.124	--undefined--
25.526135	4	359.147	1424.102	2610.297	3652.041	--undefined--
25.531135	4	334.127	1449.946	2607.311	3793.003	--undefined--
25.536135	5	361.091	1480.009	2604.607	3298.864	4387.725
25.541135	5	420.977	1513.142	2581.192	3164.267	4363.025
25.546135	5	429.893	1694.767	2693.800	3139.141	4339.441
25.551135	4	425.590	1803.708	2697.558	3410.394	--undefined--
25.556135	4	423.739	1855.513	2692.804	3502.021	--undefined--
25.561135	4	404.627	1892.900	2704.689	3545.947	--undefined--
