time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
75.810156	5	365.333	1444.069	2764.513	3454.285	4901.595
75.815156	5	340.401	1446.900	2774.173	3442.351	4865.262
75.820156	4	331.736	1452.862	2789.021	3758.079	--undefined--
75.825156	4	328.011	1482.856	2798.998	3842.189	--undefined--
75.830156	4	325.512	1519.167	2802.856	3728.502	--undefined--
75.835156	4	317.610	1475.346	2810.907	3672.464	--undefined--
75.840156	4	319.835	1478.975	2856.757	3231.448	--undefined--
75.845156	4	320.611	1495.957	2855.211	2900.987	--undefined--
75.850156	4	322.548	1505.271	2701.469	2845.569	--undefined--
75.855156	4	326.232	1496.465	2177.200	2860.251	--undefined--
75.860156	4	335.213	1493.756	1934.979	2867.047	--undefined--
75.865156	4	340.996	1494.956	2142.553	2867.549	--undefined--
75.870156	4	354.973	1484.761	2548.065	2902.845	--undefined--
75.875156	4	382.839	1471.464	2727.996	2981.244	--undefined--
75.880156	4	411.077	1489.133	2936.027	3016.439	--undefined--
75.885156	4	434.712	1506.517	2801.505	3104.506	--undefined--
75.890156	4	454.861	1520.695	2649.722	3143.773	--undefined--
75.895156	4	475.764	1537.497	2886.889	3162.011	--undefined--
75.900156	4	491.967	1555.142	2921.646	3351.938	--undefined--
75.905156	4	493.820	1557.590	2938.330	3138.270	--undefined--
75.910156	5	497.351	1566.914	2771.934	3186.966	4794.429
75.915156	4	499.120	1585.073	2735.251	3261.854	--undefined--
75.920156	4	498.729	1597.851	2689.479	3243.674	--undefined--
75.925156	5	496.609	1613.652	2719.698	3263.877	4867.749
75.930156	5	495.101	1627.252	2758.375	3258.040	4691.195
75.935156	5	497.167	1661.191	2798.621	3247.190	4665.801
75.940156	5	497.394	1680.256	2787.872	3281.713	4741.116
75.945156	5	494.421	1685.825	2773.962	3325.052	4818.765
75.950156	5	493.998	1699.138	2795.520	3453.937	4793.920
75.955156	4	493.064	1716.715	2808.766	4777.132	--undefined--
75.960156	4	489.441	1735.307	2819.587	4072.090	--undefined--
75.965156	4	475.178	1738.929	2817.342	4109.274	--undefined--
75.970156	4	451.274	1734.467	2814.467	4091.369	--undefined--
75.975156	4	429.383	1731.623	2810.153	3862.027	--undefined--
75.980156	4	401.583	1728.005	2794.074	3933.729	--undefined--
75.985156	4	377.631	1727.641	2775.805	3960.037	--undefined--
75.990156	4	360.478	1736.022	2760.030	3934.239	--undefined--
75.995156	4	331.207	1716.347	2737.849	3888.727	--undefined--
76.000156	4	314.491	1683.237	2723.427	3865.808	--undefined--
76.005156	4	305.776	1701.630	2728.255	3881.478	--undefined--
76.010156	4	305.096	1724.402	2744.831	3975.560	--undefined--
76.015156	4	307.738	1731.829	2760.009	4053.515	--undefined--
76.020156	4	318.345	1735.964	2765.175	4020.692	--undefined--
76.025156	4	338.525	1738.754	2767.807	3873.725	--undefined--
76.030156	4	357.129	1754.371	2767.697	3928.037	--undefined--
76.035156	4	375.384	1768.197	2771.330	3964.222	--undefined--
76.040156	4	397.068	1779.167	2776.987	3920.206	--undefined--
76.045156	4	412.328	1784.074	2797.930	4086.914	--undefined--
76.050156	4	423.083	1799.559	2834.138	4230.551	--undefined--
76.055156	4	431.106	1815.242	2862.235	4278.294	--undefined--
76.060156	4	442.299	1831.698	2860.017	4063.801	--undefined--
76.065156	4	453.299	1838.761	2844.133	3925.294	--undefined--
76.070156	4	437.671	1834.571	2840.438	3947.480	--undefined--
76.075156	4	417.207	1820.925	2842.388	4052.330	--undefined--
76.080156	4	419.123	1869.929	2857.965	4258.049	--undefined--
76.085156	4	422.547	1906.416	2911.200	4342.300	--undefined--
76.090156	4	415.988	1899.824	3009.202	4314.890	--undefined--
76.095156	4	374.773	1907.373	3018.075	4383.026	--undefined--
76.100156	4	339.971	1968.103	3021.905	4344.258	--undefined--
76.105156	4	327.670	2013.904	3033.953	4308.046	--undefined--
76.110156	4	336.810	1972.196	3033.647	4280.944	--undefined--
76.115156	4	347.489	1919.368	3038.956	4376.257	--undefined--
76.120156	4	361.941	1933.361	3045.423	4417.153	--undefined--
76.125156	4	356.954	1939.290	3050.672	4395.458	--undefined--
76.130156	4	320.555	1941.666	3007.189	4422.538	--undefined--
76.135156	4	304.504	1947.354	2971.245	4585.338	--undefined--
76.140156	4	293.694	1911.350	2996.676	4662.310	--undefined--
76.145156	4	298.260	1912.046	2946.602	4238.220	--undefined--
76.150156	4	312.434	1828.404	2970.768	4220.424	--undefined--
76.155156	5	327.431	1625.735	2616.239	3954.063	4304.158
76.160156	5	625.265	1618.915	2351.884	3465.624	4537.437
76.165156	5	647.634	1653.442	2439.665	3583.602	4551.106
76.170156	4	655.556	1704.913	2675.245	4417.507	--undefined--
76.175156	4	622.851	1674.955	2668.669	4354.083	--undefined--
76.180156	4	595.277	1634.175	2357.565	4124.684	--undefined--
76.185156	4	593.968	1717.243	2522.631	4088.984	--undefined--
76.190156	4	595.199	1703.572	2823.248	4744.127	--undefined--
76.195156	4	593.475	1709.818	2616.485	4742.619	--undefined--
76.200156	4	574.505	1722.913	2673.079	4598.277	--undefined--
76.205156	4	526.877	1719.651	2862.963	4526.390	--undefined--
76.210156	4	470.294	1739.515	2818.868	4601.989	--undefined--
76.215156	5	424.125	1799.145	2167.753	3035.645	4664.318
76.220156	4	440.130	1824.668	2930.206	4661.413	--undefined--
76.225156	4	592.353	1674.700	2869.361	4320.393	--undefined--
76.230156	4	615.532	1627.954	2883.464	4389.122	--undefined--
76.235156	5	633.162	1611.817	2847.762	3274.575	4475.090
76.240156	5	657.799	1564.698	2671.443	3311.447	4486.968
76.245156	5	676.288	1503.111	2558.037	3706.011	4397.033
76.250156	5	686.418	1458.677	2477.382	3830.564	4365.746
76.255156	5	690.315	1416.882	2396.925	3833.983	4395.522
76.260156	5	693.648	1385.058	2396.407	3779.412	4400.926
76.265156	5	699.469	1371.589	2397.822	3774.698	4481.208
76.270156	5	700.087	1370.570	2374.482	3778.489	4534.193
76.275156	5	695.149	1377.512	2338.046	3782.578	4606.531
76.280156	5	687.866	1384.113	2370.520	3819.997	4563.474
76.285156	5	680.427	1389.134	2373.292	3846.296	4427.208
76.290156	5	672.877	1398.823	2396.848	3961.146	4406.823
76.295156	5	661.173	1407.402	2476.767	4255.797	4299.657
76.300156	5	645.484	1414.514	2486.506	4301.006	4418.937
76.305156	4	624.331	1417.893	2475.260	4286.830	--undefined--
76.310156	4	591.056	1419.364	2517.592	4190.303	--undefined--
76.315156	4	545.678	1435.414	2623.866	4177.606	--undefined--
76.320156	4	457.479	1473.597	2576.629	4294.063	--undefined--
76.325156	5	392.754	1679.072	1997.472	3195.617	4512.709
76.330156	3	393.634	1926.563	3069.079	--undefined--	--undefined--
76.335156	4	393.526	1463.508	1939.160	3089.624	--undefined--
76.340156	5	388.910	1606.674	2032.917	3160.549	4562.642
76.345156	5	393.611	1384.379	2022.935	3186.239	4437.553
76.350156	5	384.987	1354.214	1994.354	3200.951	4437.667
76.355156	5	368.663	1466.335	1993.994	3212.066	4623.347
76.360156	5	359.159	1419.024	2031.292	3240.924	4852.487
76.365156	4	360.024	1482.149	1986.712	3288.945	--undefined--
76.370156	4	363.897	1367.258	1934.820	3290.700	--undefined--
76.375156	4	359.820	1216.545	2015.370	3247.254	--undefined--
76.380156	4	353.499	1206.705	2109.144	3217.903	--undefined--
76.385156	5	344.659	1235.770	2164.904	3197.684	4443.350
76.390156	5	331.447	1422.288	2259.881	3168.870	4545.510
76.395156	5	306.129	1763.883	2434.400	2683.001	4120.408
76.400156	5	290.960	1860.632	2588.317	2675.447	4126.352
76.405156	4	300.620	1795.746	2578.057	3746.593	--undefined--
76.410156	4	298.384	1490.134	2710.973	3672.034	--undefined--
76.415156	4	302.471	1503.153	2839.679	3639.075	--undefined--
76.420156	4	312.324	1452.908	2698.378	3018.985	--undefined--
76.425156	4	319.794	1333.861	2415.618	3058.779	--undefined--
76.430156	5	329.715	1303.669	2524.647	3023.015	4903.853
76.435156	5	342.141	1268.376	2339.366	3016.848	4730.310
76.440156	5	359.320	1254.371	2364.479	3008.681	4606.956
76.445156	5	371.870	1253.309	2805.728	3109.272	4712.741
76.450156	5	375.011	1238.077	2748.149	3834.984	4632.074
76.455156	5	377.962	1220.230	2755.459	2884.986	4615.497
76.460156	5	389.434	1223.824	2713.390	2728.388	4637.233
76.465156	5	423.401	1263.213	2612.262	2839.914	4517.083
76.470156	5	448.603	1230.324	2647.256	2867.063	4437.961
76.475156	5	476.548	1170.116	2698.283	3161.537	4393.376
76.480156	5	525.347	1135.587	2740.919	3048.998	4368.984
76.485156	5	551.150	1108.414	2809.246	2927.759	4400.271
76.490156	5	570.876	1083.105	2809.940	2909.605	4464.121
76.495156	5	586.782	1051.472	2474.940	2944.458	4423.802
76.500156	5	579.832	1018.416	2372.872	2797.723	4256.527
76.505156	5	592.604	987.839	2611.738	2790.372	4412.373
76.510156	5	738.190	816.850	1635.490	2649.722	4562.027
76.515156	5	415.234	745.867	2062.250	2704.238	4595.897
76.520156	5	471.953	759.282	2210.126	2729.523	4570.542
76.525156	5	548.940	798.163	2288.408	2704.072	4555.997
76.530156	5	524.831	878.311	2244.604	2703.548	4624.836
76.535156	5	509.209	975.035	1901.017	2723.917	4637.707
76.540156	5	436.065	1136.449	2100.245	2773.699	4639.289
76.545156	5	388.789	1171.764	2578.642	2777.194	4628.513
76.550156	5	350.520	1223.284	2770.076	2789.193	4604.850
76.555156	5	341.267	1274.804	2677.494	2797.718	4662.568
76.560156	5	344.793	1275.811	2156.722	2806.957	4703.758
76.565156	5	355.475	1274.242	1481.792	2788.888	4661.779
76.570156	5	361.046	1183.491	1255.526	2776.299	4626.544
76.575156	5	338.654	1228.193	2707.487	3391.398	4574.750
76.580156	5	303.965	1266.989	2582.880	3532.966	4591.524
76.585156	5	494.962	1417.279	2078.536	2783.632	4628.453
76.590156	5	539.537	1438.983	2048.486	3016.025	4649.760
76.595156	5	544.507	1421.654	2257.185	3054.750	4662.229
76.600156	5	547.573	1428.707	2521.383	3025.357	4675.902
76.605156	5	549.487	1470.235	2553.537	3024.579	4715.710
76.610156	5	547.222	1530.065	2470.191	3032.273	4737.215
76.615156	5	540.680	1605.258	2360.748	2979.400	4722.030
76.620156	5	533.434	1633.145	2641.857	2902.418	4679.579
76.625156	5	525.330	1630.303	2896.458	3064.707	4628.419
76.630156	5	512.783	1636.196	2954.862	3236.646	4666.708
76.635156	5	502.547	1666.870	2953.458	3209.112	4682.336
76.640156	4	489.476	1687.069	2939.624	4703.765	--undefined--
76.645156	4	470.275	1662.516	2935.178	4335.900	--undefined--
76.650156	4	408.233	1604.504	2988.608	4266.549	--undefined--
76.655156	4	353.910	1597.922	3021.431	4175.983	--undefined--
76.660156	4	317.807	1593.641	2984.489	4046.524	--undefined--
76.665156	4	337.666	1559.499	2963.974	4085.315	--undefined--
76.670156	4	387.523	1549.488	3001.585	4040.761	--undefined--
76.675156	4	390.634	1554.424	3034.156	4063.633	--undefined--
76.680156	5	330.402	1485.540	2924.311	4048.586	4608.417
76.685156	5	366.895	1413.009	2729.877	3699.536	4510.872
76.690156	4	386.054	1420.350	2563.147	3547.706	--undefined--
76.695156	5	387.094	1404.337	2279.712	3498.558	4763.536
76.700156	4	375.395	1366.934	2222.263	3632.315	--undefined--
76.705156	4	370.339	1391.693	2238.132	3409.406	--undefined--
76.710156	4	362.954	1410.470	2210.006	3268.781	--undefined--
76.715156	4	356.486	1366.534	2226.628	3221.868	--undefined--
76.720156	5	355.453	1423.530	2220.647	3271.718	4749.338
76.725156	5	353.031	1632.998	2134.638	3402.148	4701.982
76.730156	5	347.879	1690.210	2080.014	3448.629	4772.073
76.735156	5	341.586	1769.168	2109.385	3398.690	4813.862
76.740156	4	338.313	1830.342	2289.189	3301.722	--undefined--
76.745156	4	337.891	1833.590	2836.970	3396.274	--undefined--
76.750156	4	338.871	1839.074	2871.265	3466.027	--undefined--
76.755156	4	334.151	1840.013	2823.377	3442.979	--undefined--
76.760156	4	333.963	1867.467	3265.811	3380.018	--undefined--
76.765156	4	330.794	1891.400	3366.228	3406.557	--undefined--
76.770156	4	321.591	1937.626	2363.056	3376.329	--undefined--
76.775156	4	321.426	1958.022	2339.869	3352.144	--undefined--
76.780156	4	322.305	1919.899	2695.879	3308.283	--undefined--
76.785156	4	319.000	1917.575	3155.964	3278.605	--undefined--
76.790156	4	318.283	1931.722	3313.049	3403.273	--undefined--
76.795156	4	318.328	1953.690	3137.041	3534.865	--undefined--
76.800156	4	312.092	1981.608	3303.652	3454.873	--undefined--
76.805156	4	312.887	1974.701	3374.511	3392.434	--undefined--
76.810156	4	316.505	1947.564	3188.716	3583.020	--undefined--
76.815156	4	316.477	1944.556	3216.938	3657.147	--undefined--
76.820156	4	320.764	1984.494	3213.898	3814.270	--undefined--
76.825156	4	324.649	1994.055	3228.113	4021.908	--undefined--
76.830156	4	326.991	1977.012	3226.470	4069.357	--undefined--
76.835156	4	327.868	1985.416	3245.277	4014.999	--undefined--
76.840156	4	327.600	2008.667	3281.317	4274.473	--undefined--
76.845156	3	328.144	2011.965	3225.508	--undefined--	--undefined--
76.850156	4	328.076	2019.595	3168.423	4778.039	--undefined--
76.855156	4	326.559	2024.094	3226.028	4756.489	--undefined--
76.860156	4	324.274	2020.480	3294.850	3792.319	--undefined--
76.865156	4	319.837	2036.592	3370.697	3507.363	--undefined--
76.870156	3	313.405	2048.852	3423.805	--undefined--	--undefined--
76.875156	4	313.033	2042.873	3321.774	4717.370	--undefined--
76.880156	4	313.293	2032.140	3176.874	4708.662	--undefined--
76.885156	4	313.209	2026.125	3200.157	4718.935	--undefined--
76.890156	4	312.797	2040.451	3295.962	4677.540	--undefined--
76.895156	5	312.244	1791.365	2059.376	3408.656	4846.341
76.900156	5	313.009	1936.308	2059.850	3412.489	4804.931
76.905156	5	313.627	1658.594	2047.960	3370.175	4602.214
76.910156	4	319.863	2039.398	3317.784	4567.367	--undefined--
76.915156	4	323.115	2038.851	3334.258	4675.306	--undefined--
76.920156	4	318.905	2044.113	3380.851	4700.198	--undefined--
76.925156	4	316.131	2041.854	3307.850	4649.750	--undefined--
76.930156	4	315.175	2037.161	3256.659	4627.296	--undefined--
76.935156	4	313.581	2030.014	3303.952	4676.067	--undefined--
76.940156	4	314.715	2037.966	3357.737	4724.519	--undefined--
76.945156	4	316.285	2041.089	3365.926	4668.465	--undefined--
76.950156	4	313.561	2048.564	3334.586	4638.691	--undefined--
76.955156	4	308.404	2067.934	3272.675	4645.898	--undefined--
76.960156	4	309.832	2086.488	3195.342	4679.075	--undefined--
76.965156	4	308.810	2092.729	3208.755	4077.261	--undefined--
76.970156	4	306.291	2095.234	3308.534	4789.054	--undefined--
76.975156	5	307.194	788.547	2089.949	3348.819	4564.296
76.980156	4	309.125	2066.367	3242.668	4561.395	--undefined--
76.985156	4	302.845	2072.616	3305.321	4627.775	--undefined--
76.990156	5	300.911	1815.621	2075.243	3371.800	4710.591
76.995156	4	300.740	2062.326	3295.946	4649.315	--undefined--
77.000156	4	299.138	2059.052	3327.030	4625.285	--undefined--
77.005156	4	299.845	2061.005	3347.714	4624.343	--undefined--
77.010156	4	301.980	2062.237	3271.827	4602.459	--undefined--
77.015156	4	305.912	2079.494	3186.063	4588.113	--undefined--
77.020156	4	308.269	2062.931	3175.061	4560.708	--undefined--
77.025156	4	310.280	2049.133	3204.349	4508.750	--undefined--
77.030156	5	309.923	958.460	2101.183	3286.181	4526.275
77.035156	4	312.115	2057.339	3258.245	4574.860	--undefined--
77.040156	4	314.254	2038.199	3226.775	4557.343	--undefined--
77.045156	4	313.990	2050.852	3167.260	4486.644	--undefined--
77.050156	4	314.603	2071.790	3131.825	4483.336	--undefined--
77.055156	4	318.193	2082.852	3135.569	4496.246	--undefined--
77.060156	4	319.460	2064.967	3135.548	4502.924	--undefined--
77.065156	4	318.954	2072.028	3136.796	4513.733	--undefined--
77.070156	4	320.425	2085.508	3166.406	4498.612	--undefined--
77.075156	4	319.745	2054.817	3227.047	4463.774	--undefined--
77.080156	4	314.395	2035.572	3215.306	4489.127	--undefined--
77.085156	5	311.298	1763.602	2044.424	3188.124	4504.759
77.090156	4	309.223	2033.383	3169.386	4496.631	--undefined--
77.095156	4	309.615	2023.185	3186.674	4494.677	--undefined--
77.100156	5	309.053	846.326	2004.160	3230.125	4488.735
77.105156	5	303.760	1274.214	1979.441	3182.674	4491.829
77.110156	5	301.806	1289.971	1973.859	3123.617	4468.259
77.115156	5	297.571	1271.866	1981.568	3116.810	4433.743
77.120156	5	292.208	1069.616	1981.018	3195.919	4414.871
77.125156	5	278.647	291.236	1978.412	3216.578	4445.759
77.130156	4	286.498	1957.393	3162.655	4425.185	--undefined--
77.135156	5	272.269	1412.952	2577.797	3131.843	4600.939
77.140156	5	266.768	1254.020	2599.272	3658.602	4658.278
77.145156	5	274.021	1254.412	2569.316	3475.140	4670.863
77.150156	5	287.796	1278.090	2229.233	3291.999	4725.013
77.155156	5	290.847	1038.133	2164.582	3280.727	4792.579
77.160156	5	294.132	716.477	2114.044	3271.568	4762.273
77.165156	4	299.497	2035.369	3237.578	4744.657	--undefined--
77.170156	4	301.843	2130.977	3278.780	4742.127	--undefined--
77.175156	5	300.695	502.963	2156.038	3308.439	4738.501
77.180156	5	296.418	779.793	2166.370	3327.336	4738.722
77.185156	5	296.206	817.314	2224.497	3325.203	4752.670
77.190156	5	294.823	849.877	2268.844	3306.193	4724.461
77.195156	5	290.677	917.242	2287.915	3272.023	4691.395
77.200156	5	287.059	937.082	2293.411	3251.192	4682.157
77.205156	5	284.667	975.786	2327.638	3225.698	4694.875
77.210156	5	280.697	1016.518	2345.436	3232.431	4729.608
77.215156	5	278.213	1057.359	2368.300	3293.254	4744.239
77.220156	5	280.786	1259.035	2320.608	3370.180	4667.429
77.225156	5	306.406	1352.385	2373.296	3544.988	4632.341
77.230156	5	347.894	1228.280	2376.857	3814.302	4574.936
77.235156	5	366.081	950.522	2330.275	3534.595	4567.337
77.240156	5	388.110	931.128	2366.864	3486.212	4484.482
77.245156	5	394.042	954.007	2363.109	3523.272	4415.532
77.250156	5	400.696	968.658	2393.995	3555.401	4384.572
77.255156	5	405.404	969.586	2534.181	3569.111	4426.276
77.260156	5	408.243	955.464	2741.063	3579.526	4492.181
77.265156	5	403.488	940.566	2624.046	3570.796	4634.526
77.270156	4	403.104	920.611	2514.367	3543.022	--undefined--
77.275156	4	405.661	906.892	2523.075	3542.537	--undefined--
77.280156	5	402.834	897.455	2553.688	3543.640	4854.388
77.285156	5	399.648	878.810	2587.083	3553.136	4778.755
77.290156	5	399.215	873.041	2671.882	3626.556	4888.829
77.295156	5	400.782	868.477	2602.835	3678.401	4635.402
77.300156	5	404.985	837.619	2529.873	3623.091	4392.820
77.305156	5	403.781	817.506	2466.098	3501.967	4236.707
77.310156	5	406.403	832.172	2566.490	3494.446	4250.336
77.315156	5	410.512	812.689	2605.013	3483.699	4329.070
77.320156	5	400.779	766.796	2460.155	3418.085	4336.522
77.325156	5	394.885	771.460	2400.777	3463.084	4345.527
77.330156	5	408.977	762.619	2395.098	3556.063	4528.368
77.335156	5	417.777	760.621	2492.592	3558.207	4625.654
77.340156	5	398.129	767.296	2432.877	3445.356	4384.741
77.345156	5	398.846	765.128	2404.038	3465.929	4324.877
77.350156	5	406.260	751.765	2403.050	3552.616	4383.607
77.355156	5	411.824	745.006	2413.969	3680.780	4408.322
77.360156	5	422.897	745.408	2388.541	3600.501	4432.209
77.365156	5	421.761	752.263	2342.132	3602.433	4519.483
77.370156	5	415.419	753.202	2297.598	3673.109	4508.914
77.375156	5	410.735	754.877	2167.223	3573.172	4539.513
77.380156	5	398.026	753.078	2115.539	3569.570	4617.544
77.385156	5	404.694	753.235	2269.302	3619.128	4608.461
77.390156	5	411.983	740.722	2376.115	3628.151	4551.785
77.395156	5	422.804	745.946	2424.179	3609.432	4469.856
77.400156	5	431.014	759.516	2409.294	3609.573	4534.313
77.405156	5	431.677	753.320	2417.417	3673.917	4600.149
77.410156	5	446.323	741.865	2310.630	3611.085	4681.420
77.415156	5	457.320	784.512	2124.809	3564.770	4706.942
77.420156	5	448.156	780.941	2310.314	3530.393	4488.402
77.425156	5	439.478	787.857	2284.797	3520.480	4344.868
77.430156	5	451.010	788.196	2204.225	3486.275	4364.394
77.435156	5	117.199	466.071	2043.221	3431.046	4338.902
77.440156	5	459.027	610.777	2442.595	3501.837	4465.786
77.445156	5	451.474	685.637	2467.939	3489.722	4430.409
